"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","SeqId","SeqIdVersion","SomaId","TargetFullName","Target","UniProt","EntrezGeneID","EntrezGeneSymbol","Organism","Units","Type","Dilution","PlateScale_Reference"
"5546","5441-67",0.00242609401593441,6.4005845092807,0.0227472729789955,0.982251559971222,0.999060679170961,-4.87520379294526,"5441-67","3","SL001761","Troponin I, cardiac muscle","Troponin I","P19429","7137","TNNI3","Human","RFU","Protein",2.5,"180.25"
"5547","5443-62",0.111400090230198,9.22060723419669,0.937350856106717,0.368325607324695,0.999060679170961,-4.68192678051159,"5443-62","2","SL002505","Atrial natriuretic factor","ANP","P01160","4878","NPPA","Human","RFU","Protein",2.5,"523.75"
"5548","5451-1",0.133740136255129,11.0415206597742,0.490261795398279,0.63339914622259,0.999060679170961,-4.82009715326405,"5451-1","3","SL003166","CD166 antigen","ALCAM","Q13740","214","ALCAM","Human","RFU","Protein",2.5,"35225.6"
"5549","5452-71",0.0503218521397022,7.69122300811872,0.502052915446379,0.625341047429911,0.999060679170961,-4.81745529044366,"5452-71","3","SL008835","Asialoglycoprotein receptor 1","ASGR1","P07306","432","ASGR1","Human","RFU","Protein",2.5,"665.15"
"5550","5456-59",-0.365409360003868,9.54410794069218,-1.18208510510144,0.261629242332703,0.999060679170961,-4.57789784941359,"5456-59","2","SL006694","Beta-Ala-His dipeptidase","CNDP1","Q96KN2","84735","CNDP1","Human","RFU","Protein",2.5,"225471.9"
"5551","5457-5",0.223334984309734,8.56747878845122,0.800308630769605,0.440156104434814,0.999060679170961,-4.73209807264985,"5457-5","2","SL007471","Collectin-12","COLEC12","Q5KU26","81035","COLEC12","Human","RFU","Protein",2.5,"381.95"
"5552","5459-33",-0.302481058082366,8.38462407615795,-0.989305794371366,0.343377911345291,0.999060679170961,-4.66130298266534,"5459-33","3","SL010456","Cystatin-SN","CYTN","P01037","1469","CST1","Human","RFU","Protein",2.5,"1590.95"
"5553","5460-60",-0.0998011307988698,10.0208591278806,-0.586440867498283,0.569194985485571,0.999060679170961,-4.79686181246182,"5460-60","3","SL004750","ATP-dependent RNA helicase DDX19B","DEAD-box protein 19B","Q9UMR2","11269","DDX19B","Human","RFU","Protein",2.5,"437.5"
"5554","5462-62",0.0365988618535189,7.29224132716826,0.217218421566323,0.831939424302057,0.999060679170961,-4.86433696874975,"5462-62","3","SL002086","Ficolin-3","Ficolin-3","O75636","8547","FCN3","Human","RFU","Protein",2.5,"64125.9"
"5555","5463-22",-0.328728332596029,8.76383223822657,-1.73179246440687,0.110689705456218,0.999060679170961,-4.29581718438383,"5463-22","3","SL000658","Growth arrest-specific protein 1","GAS1","P54826","2619","GAS1","Human","RFU","Protein",2.5,"890.1"
"5556","5464-52",-0.0867517217594624,11.1489921120783,-0.345804349908666,0.735889568348374,0.999060679170961,-4.84761789273532,"5464-52","3","SL003792","Growth factor receptor-bound protein 2","GRB2 adapter protein","P62993","2885","GRB2","Human","RFU","Protein",2.5,"2416.05"
"5557","5465-32",0.0860819760878213,8.03962458148547,0.392085304290041,0.702343671060869,0.999060679170961,-4.83978954547068,"5465-32","3","SL014129","Heparan-sulfate 6-O-sulfotransferase 1","H6ST1","O60243","9394","HS6ST1","Human","RFU","Protein",2.5,"5275.05"
"5558","5467-15",0.0555105411244767,17.1837298946577,0.440182295127745,0.668168428557205,0.999060679170961,-4.83066046288865,"5467-15","3","SL000454","Heat shock protein HSP 90-beta","HSP 90b","P08238","3326","HSP90AB1","Human","RFU","Protein",2.5,"40868.95"
"5559","5468-67",-0.0208094986432794,6.49297767056192,-0.163079683404855,0.873357239056989,0.999060679170961,-4.86912258896296,"5468-67","3","SL011068","Interleukin-17 receptor C","IL-17 RC","Q8NAC3","84818","IL17RC","Human","RFU","Protein",2.5,"232.7"
"5560","5475-10",-0.265804217372292,9.76542646446421,-0.886713501105177,0.393850642110661,0.999060679170961,-4.7011993564188,"5475-10","3","SL000553","Protein kinase C beta type (splice variant beta-II)","PKC-B-II","P05771","5579","PRKCB","Human","RFU","Protein",2.5,"808.0"
"5561","5476-66",0.0800172573972278,7.05006075134425,0.791348197864541,0.445155131277642,0.999060679170961,-4.73515357837788,"5476-66","3","SL000556","Protein kinase C gamma type","PKC-G","P05129","5582","PRKCG","Human","RFU","Protein",2.5,"174.1"
"5562","5478-50",-0.0248885999555553,6.10008779604805,-0.172111498838359,0.866416426663962,0.999060679170961,-4.8684180480317,"5478-50","2","SL000158","Glutamate carboxypeptidase 2","PSMA","Q04609","2346","FOLH1","Human","RFU","Protein",2.5,"191.05"
"5563","5480-49",0.586424342431139,8.06167480207606,0.867031162989498,0.404094352197974,0.999060679170961,-4.70846223782777,"5480-49","3","SL000563","C-C motif chemokine 5","RANTES","P13501","6352","CCL5","Human","RFU","Protein",2.5,"114016.3"
"5564","5481-16",-0.0860008469420803,5.91079324277314,-0.450774484509689,0.660742844381528,0.999060679170961,-4.82851557835354,"5481-16","3","SL013754","Ras GTPase-activating protein 1","RASA1","P20936","5921","RASA1","Human","RFU","Protein",2.5,"223.2"
"5565","5483-1",0.0574607457793768,10.0897121528829,0.271378564473228,0.791030280757596,0.999060679170961,-4.85820625974349,"5483-1","3","SL010467","Repulsive guidance molecule A","RGMA","Q96B86","56963","RGMA","Human","RFU","Protein",2.5,"29748.5"
"5566","5484-63",0.0706945488544406,9.22207925317473,0.271122131474293,0.79122254600101,0.999060679170961,-4.85823843020351,"5484-63","3","SL011588","40S ribosomal protein S3a","RS3A","P61247","6189","RPS3A","Human","RFU","Protein",2.5,"274.1"
"5567","5486-73",-0.158689488577052,8.47811716652268,-0.621107037109305,0.546945572596141,0.999060679170961,-4.78756227145673,"5486-73","3","SL003177","Intercellular adhesion molecule 2","sICAM-2","P13598","3384","ICAM2","Human","RFU","Protein",2.5,"936.7"
"5568","5487-7",0.244751556127486,7.70660934445211,0.928519325130314,0.372691313973008,0.999060679170961,-4.68534793157609,"5487-7","3","SL016928","SLAM family member 7","SLAF7","Q9NQ25","57823","SLAMF7","Human","RFU","Protein",2.5,"10444.6"
"5569","5488-74",-0.101349825577007,9.37470859591697,-0.563903086706102,0.583920351534987,0.999060679170961,-4.80264808642675,"5488-74","3","SL010516","Proto-oncogene tyrosine-protein kinase Src isoform 2","SRCN1","P12931","6714","SRC","Human","RFU","Protein",2.5,"1369.15"
"5570","5489-18",-0.103321107078486,14.1437967981696,-0.511898078016572,0.61865159275598,0.999060679170961,-4.81520469047458,"5489-18","3","SL010250","Stress-induced-phosphoprotein 1","Stress-induced-phosphoprotein 1","P31948","10963","STIP1","Human","RFU","Protein",2.5,"2433.75"
"5571","5490-53",0.118488993156461,11.0810466197885,0.531732930647405,0.605283623210297,0.999060679170961,-4.81054754837901,"5490-53","3","SL010384","Testican-1","Testican-1","Q08629","6695","SPOCK1","Human","RFU","Protein",2.5,"2422.55"
"5572","5491-12",0.157980219967024,7.43904947086819,1.11009458291271,0.290193147313877,0.999060679170961,-4.61024213263485,"5491-12","3","SL010471","Testican-2","Testican-2","Q92563","9806","SPOCK2","Human","RFU","Protein",2.5,"2443.15"
"5573","5493-17",-0.131339299354172,12.0818592263206,-0.670311507377171,0.516224804080723,0.999060679170961,-4.7735467451201,"5493-17","3","SL010524","Serine/threonine-protein kinase WNK3","WNK3","Q9BYP7","65267","WNK3","Human","RFU","Protein",2.5,"852.4"
"5574","5494-52",-0.0932554099065364,10.4831951979836,-0.274567357627458,0.78864063915568,0.999060679170961,-4.85780372611492,"5494-52","3","SL009790","Small nuclear ribonucleoprotein F","RUXF","P62306","6636","SNRPF","Human","RFU","Protein",2.5,"528.4"
"5575","5496-49",0.411552960135838,12.3156656164808,1.17315529648018,0.265048043904272,0.999060679170961,-4.58198256047699,"5496-49","3","SL005115","Spondin-1","Spondin-1","Q9HCB6","10418","SPON1","Human","RFU","Protein",2.5,"20917.65"
"5576","5508-62",0.239370518854333,17.1667391696456,1.57167640286169,0.14379364251098,0.999060679170961,-4.3830506519659,"5508-62","3","SL000344","Cathepsin D","Cathepsin D","P07339","1509","CTSD","Human","RFU","Protein",2.5,"116621.1"
"5577","5509-7",0.0779650794057867,7.18191570042879,0.718619589474854,0.487077843757211,0.999060679170961,-4.75887793932904,"5509-7","3","SL025842","Epidermal growth factor:Extracellular domain","EGF:ECD","P01133","1950","EGF","Human","RFU","Protein",2.5,"6342.3"
"5578","5526-53",-0.0288423585944226,6.26778614735391,-0.250012767903902,0.807098115063095,0.999060679170961,-4.86078435445963,"5526-53","3","SL004859","Tumor necrosis factor receptor superfamily member 18","GITR","Q9Y5U5","8784","TNFRSF18","Human","RFU","Protein",2.5,"261.05"
"5579","5532-53",-0.490585591709111,10.0124966208432,-2.55499629717547,0.026403280157043,0.999060679170961,-3.82609733981637,"5532-53","3","SL003060","Fibroblast growth factor receptor 1","bFGF-R","P11362","2260","FGFR1","Human","RFU","Protein",2.5,"117020.85"
"5580","5534-49",0.0348011751244552,8.0666407801913,0.313227763518968,0.759855948405521,0.999060679170961,-4.85255831942122,"5534-49","2","SL026015","Tumor necrosis factor receptor superfamily member 10B:Extracellular domain, TNFR-Cys domains 1-3","TRAIL R2:ECD","O14763","8795","TNFRSF10B","Human","RFU","Protein",2.5,"269.05"
"5581","5542-22",0.312194844079697,12.9141457356733,1.17650467037192,0.263761642136577,0.999060679170961,-4.58045282893876,"5542-22","2","SL006397","Neuropilin-1","NRP1","O14786","8829","NRP1","Human","RFU","Protein",2.5,"184289.85"
"5582","5581-28",-0.189236346259102,7.48657032294363,-0.898593132363138,0.387755126014068,0.999060679170961,-4.69675324568942,"5581-28","3","SL012486","Fibrinogen-like protein 1","FGL1","Q08830","2267","FGL1","Human","RFU","Protein",2.5,"17717.4"
"5583","5583-62",-0.0037776980991806,7.29355698600458,-0.0326367574612801,0.974537873082381,0.999060679170961,-4.87507583806615,"5583-62","3","SL017088","Tyrosine-protein kinase RYK","RYK","P34925","6259","RYK","Human","RFU","Protein",2.5,"226.15"
"5584","5584-21",0.115601826316046,7.35850338495305,0.996022620796196,0.340244198584296,0.999060679170961,-4.65857582763464,"5584-21","3","SL003335","Holo-Transcobalamin-2","Holo-TC II","P20062","6948","TCN2","Human","RFU","Protein",2.5,"7108.75"
"5585","5586-66",0.0611684811340876,10.3180191671632,0.300831452587307,0.769046880278496,0.999060679170961,-4.85431354393555,"5586-66","3","SL007807","Multiple inositol polyphosphate phosphatase 1","MINP1","Q9UNW1","9562","MINPP1","Human","RFU","Protein",2.5,"102990.85"
"5586","5587-3",0.0773073431486155,7.16880093378846,0.660051227662266,0.522545924230854,0.999060679170961,-4.77654725439696,"5587-3","3","SL017096","Coiled-coil domain-containing protein 134","CC134","Q9H6E4","79879","CCDC134","Human","RFU","Protein",2.5,"196.25"
"5587","5590-11",0.0712968508995173,7.75923546822007,0.627815654649089,0.542696990102666,0.999060679170961,-4.78570731816781,"5590-11","3","SL017070","Zona pellucida-like domain-containing protein 1","ZPLD1","Q8TCW7","131368","ZPLD1","Human","RFU","Protein",2.5,"319.3"
"5588","5593-11",-0.1724104017148,7.78849746207999,-0.592366669012804,0.56535700671441,0.999060679170961,-4.79530629962726,"5593-11","3","SL011222","Protein disulfide-isomerase A5","PDIA5","Q14554","10954","PDIA5","Human","RFU","Protein",2.5,"902.8"
"5589","5594-87",0.072056510191266,7.78275830862395,0.674169538663723,0.51385967907079,0.999060679170961,-4.77240798645074,"5594-87","3","SL012502","LDLR chaperone MESD","MESD2","Q14696","23184","MESD","Human","RFU","Protein",2.5,"312.15"
"5590","5596-75",0.416105801285148,7.81916662754857,1.37966363321375,0.19457669525057,0.999060679170961,-4.48277824393246,"5596-75","3","SL025815","T-cell surface glycoprotein CD5:Extracellular domain","CD5:ECD","P06127","921","CD5","Human","RFU","Protein",2.5,"2105.45"
"5591","5598-3",0.123742113566005,8.26650039761388,0.820319608577812,0.429124970829964,0.999060679170961,-4.72517175956333,"5598-3","3","SL007665","Gremlin-2","GREM2","Q9H772","64388","GREM2","Human","RFU","Protein",2.5,"558.3"
"5592","5599-88",-0.177819168551464,12.2937108864818,-0.641074230583722,0.534355655506052,0.999060679170961,-4.78198904849549,"5599-88","3","SL017089","Prenylcysteine oxidase-like","PCYXL","Q8NBM8","78991","PCYOX1L","Human","RFU","Protein",2.5,"3912.3"
"5593","5601-2",0.4961385476808,12.6727126775496,1.82091639914826,0.0953814160832287,0.999060679170961,-4.24608165692718,"5601-2","3","SL004514","N-acetylmuramoyl-L-alanine amidase","PGRP-L","Q96PD5","114770","PGLYRP2","Human","RFU","Protein",2.5,"170955.35"
"5594","5602-62",0.0599490900796713,8.62471715084301,0.517815854441872,0.614647853505603,0.999060679170961,-4.81383237495246,"5602-62","3","SL012546","Inactive ribonuclease-like protein 10","RNS10","Q5GAN6","338879","RNASE10","Human","RFU","Protein",2.5,"397.8"
"5595","5604-30",0.102763223361121,8.32774541626788,0.931740244376855,0.371094899361356,0.999060679170961,-4.68410310860044,"5604-30","3","SL007775","Heparanase","HPSE","Q9Y251","10855","HPSE","Human","RFU","Protein",2.5,"328.1"
"5596","5605-77",-0.0203524680245586,7.0525575470839,-0.101011915134111,0.921324292327015,0.999060679170961,-4.87294246345164,"5605-77","3","SL006973","Beta-1,3-N-acetylglucosaminyltransferase manic fringe","MFNG","O00587","4242","MFNG","Human","RFU","Protein",2.5,"530.05"
"5597","5606-24",-0.0121149028887428,6.4298227572813,-0.0968525297915142,0.924552686927782,0.999060679170961,-4.87313448422825,"5606-24","3","SL012444","Microfibrillar-associated protein 1","MFAP1","P55081","4236","MFAP1","Human","RFU","Protein",2.5,"158.7"
"5598","5609-92",0.0738365825785454,8.18046132497074,0.743240077513704,0.47261930261924,0.999060679170961,-4.75106391729246,"5609-92","3","SL012636","Protein FAM19A5","F19A5","Q7Z5A7","25817","TAFA5","Human","RFU","Protein",2.5,"394.05"
"5599","5610-32",0.050397930778356,5.84125987345257,0.43830774644932,0.669486458057342,0.999060679170961,-4.83103502799896,"5610-32","3","SL008349","Protein FAM171A1","CJ038","Q5VUB5","221061","FAM171A1","Human","RFU","Protein",2.5,"89.75"
"5600","5611-56",0.0771299559582701,6.93308726698825,0.771335030043901,0.456452845023455,0.999060679170961,-4.74187428859548,"5611-56","3","SL012710","Beta-defensin 108B","D108B","Q8NET1","245911","DEFB108B","Human","RFU","Protein",2.5,"173.2"
"5601","5612-16",-0.00858242883508531,9.03707320984388,-0.0613393911927361,0.952168435411682,0.999060679170961,-4.87444583982069,"5612-16","3","SL016512","Histidine triad nucleotide-binding protein 2, mitochondrial","HINT2","Q9BX68","84681","HINT2","Human","RFU","Protein",2.5,"414.1"
"5602","5613-75",0.0122648213721286,6.36997885319927,0.106574650087646,0.917008975358413,0.999060679170961,-4.8726730751061,"5613-75","3","SL017068","Linker for activation of T-cells family member 2","NTAL","Q9GZY6","7462","LAT2","Human","RFU","Protein",2.5,"132.55"
"5603","5614-44",0.0572908592072787,7.81116491367999,0.535212585314773,0.602953716753372,0.999060679170961,-4.8097136860546,"5614-44","3","SL003526","Corticoliberin","CRH","P06850","1392","CRH","Human","RFU","Protein",2.5,"383.0"
"5604","5615-62",0.0711646660915948,7.43629928408045,0.627552660629288,0.542863191685601,0.999060679170961,-4.78578037209692,"5615-62","3","SL017090","Protein FAM172A","F172A","Q8WUF8","83989","FAM172A","Human","RFU","Protein",2.5,"227.1"
"5605","5617-41",0.0768201924531695,8.86909600820221,0.559549015825082,0.586788292160131,0.999060679170961,-4.80374210581514,"5617-41","3","SL012362","Pro-FMRFamide-related neuropeptide FF","NPFF","O15130","8620","NPFF","Human","RFU","Protein",2.5,"8627.65"
"5606","5618-50",0.0311688890501864,6.88454599955475,0.205376925259959,0.840957984689031,0.999060679170961,-4.86549885715651,"5618-50","3","SL007306","Protein FAM3B","FAM3B","P58499","54097","FAM3B","Human","RFU","Protein",2.5,"2749.5"
"5607","5620-13",0.012868509228289,6.14933217044944,0.104108224341744,0.918921981483593,0.999060679170961,-4.87279429367964,"5620-13","3","SL008812","Peptidyl-glycine alpha-amidating monooxygenase","AMD","P19021","5066","PAM","Human","RFU","Protein",2.5,"3406.35"
"5608","5621-64",0.139215289854373,7.56042942808943,1.4146059267368,0.184343014159798,0.999060679170961,-4.46510487045924,"5621-64","3","SL017069","Thrombospondin type-1 domain-containing protein 1","THSD1","Q9NS62","55901","THSD1","Human","RFU","Protein",2.5,"300.75"
"5609","5623-11",0.0918684302345669,7.63213906196225,0.886589015271373,0.393914864564885,0.999060679170961,-4.70124569922689,"5623-11","3","SL012737","CMRF35-like molecule 1","CLM1","Q8TDQ1","146722","CD300LF","Human","RFU","Protein",2.5,"282.2"
"5610","5624-66",0.0632680041937466,7.23465165193227,0.556236627386585,0.588975063944819,0.999060679170961,-4.80456919470478,"5624-66","3","SL012435","Folate receptor gamma","FOLR3","P41439","2352","FOLR3","Human","RFU","Protein",2.5,"218.85"
"5611","5626-20",0.10258722077197,7.58913089456184,0.978188330326403,0.348610725484343,0.999060679170961,-4.66578662108834,"5626-20","3","SL012801","Chymotrypsin-C","CTRC","Q99895","11330","CTRC","Human","RFU","Protein",2.5,"255.75"
"5612","5627-53",0.118813023122795,7.77926583998222,1.10103988016627,0.293949447269316,0.999060679170961,-4.61421305156544,"5627-53","3","SL007071","Progonadoliberin-1","GON1","P01148","2796","GNRH1","Human","RFU","Protein",2.5,"355.25"
"5613","5628-21",0.0203848979966583,7.3255383132617,0.16650570342245,0.870723054044255,0.999060679170961,-4.86885977160282,"5628-21","3","SL012850","Semaphorin-3G","SEM3G","Q9NS98","56920","SEMA3G","Human","RFU","Protein",2.5,"3984.8"
"5614","5629-58",0.0508208464725826,7.55339803864746,0.443440439481545,0.66588033935361,0.999060679170961,-4.83000583382913,"5629-58","3","SL017071","NKG2-A/NKG2-B type II integral membrane protein","NKG2A","P26715","3821","KLRC1","Human","RFU","Protein",2.5,"274.85"
"5615","5630-48",0.0727856155252962,7.21498343419868,0.592539551350186,0.565245248394992,0.999060679170961,-4.7952607059042,"5630-48","3","SL009033","CMRF35-like molecule 8","CM35H","Q9UGN4","11314","CD300A","Human","RFU","Protein",2.5,"488.95"
"5616","5631-83",0.0540246965848352,7.36866821953287,0.437206931780034,0.670261001930277,0.999060679170961,-4.83125428308175,"5631-83","3","SL008634","Promotilin","MOTI","P12872","4295","MLN","Human","RFU","Protein",2.5,"915.3"
"5617","5632-6",-0.131551056237199,7.95066568541646,-0.976778422157956,0.349278448088464,0.999060679170961,-4.66635252174262,"5632-6","3","SL012846","Cartilage acidic protein 1","CRAC1","Q9NQ79","55118","CRTAC1","Human","RFU","Protein",2.5,"75410.0"
"5618","5633-65",-0.0139368510840239,5.27629435079409,-0.139288410697216,0.891692124346916,0.999060679170961,-4.87079792741176,"5633-65","3","SL005191","Leukocyte immunoglobulin-like receptor subfamily B member 2","ILT-4","Q8N423","10288","LILRB2","Human","RFU","Protein",2.5,"81.4"
"5619","5634-39",-0.0212947643774974,11.2272125276465,-0.097597220672951,0.923974573631434,0.999060679170961,-4.87310069678389,"5634-39","3","SL012836","GDP-fucose protein O-fucosyltransferase 1","OFUT1","Q9H488","23509","POFUT1","Human","RFU","Protein",2.5,"649.05"
"5620","5635-66",0.220146428072221,6.85391157489912,1.50419883770989,0.160160107620343,0.999060679170961,-4.41878974783223,"5635-66","3","SL017099","Triggering receptor expressed on myeloid cells 2","TREM2","Q9NZC2","54209","TREM2","Human","RFU","Protein",2.5,"9290.0"
"5621","5636-10",-0.426335952752611,9.63741742277012,-0.539750423667439,0.599922191487203,0.999060679170961,-4.80861871480079,"5636-10","3","SL002084","Microfibril-associated glycoprotein 4","MFAP4","P55083","4239","MFAP4","Human","RFU","Protein",2.5,"665.75"
"5622","5637-81",0.135267379547209,8.14545284381866,1.19623162991552,0.256284323666264,0.999060679170961,-4.57138609025652,"5637-81","3","SL017072","Netrin-G1","NTNG1","Q9Y2I2","22854","NTNG1","Human","RFU","Protein",2.5,"381.3"
"5623","5638-23",0.376879610162014,12.8150545745332,1.09648230418777,0.29585412325894,0.999060679170961,-4.6162032949018,"5638-23","3","SL012702","Procollagen galactosyltransferase 1","GT251","Q8NBJ5","79709","COLGALT1","Human","RFU","Protein",2.5,"5039.2"
"5624","5639-49",0.0515167815324649,8.15471096654064,0.413628634743475,0.686945527571041,0.999060679170961,-4.83582475459278,"5639-49","3","SL017092","Neuropilin and tolloid-like protein 1","NETO1","Q8TDF5","81832","NETO1","Human","RFU","Protein",2.5,"378.75"
"5625","5643-2",-0.0332532605276512,6.32146461529211,-0.310382312627964,0.761962284512289,0.999060679170961,-4.85296731428453,"5643-2","3","SL012575","Epididymal-specific lipocalin-8","LCN8","Q6JVE9","138307","LCN8","Human","RFU","Protein",2.5,"155.8"
"5626","5644-60",0.60022235595185,7.43451512397712,1.58280337171922,0.141239412574199,0.999060679170961,-4.37709329523799,"5644-60","3","SL007198","Ribonuclease 4","RNAS4","P34096","6038","RNASE4","Human","RFU","Protein",2.5,"13304.1"
"5627","5646-20",0.399418519986607,9.16227630472535,1.1367641655193,0.279343149275022,0.999060679170961,-4.59841797163238,"5646-20","3","SL012758","Ribonuclease K6","RNAS6","Q93091","6039","RNASE6","Human","RFU","Protein",2.5,"3358.5"
"5628","5648-28",0.0758582890394237,7.03505013003331,0.683677013531823,0.508058705734174,0.999060679170961,-4.76957727889299,"5648-28","3","SL017094","Chymotrypsinogen B2","CTRB2","Q6GPI1","440387","CTRB2","Human","RFU","Protein",2.5,"2980.4"
"5629","5649-83",0.145337861744117,8.51566542336667,1.28656416986784,0.224169864751501,0.999060679170961,-4.52867688461315,"5649-83","3","SL012479","Pregnancy-specific beta-1-glycoprotein 4","PSG4","Q00888","5672","PSG4","Human","RFU","Protein",2.5,"360.4"
"5630","5650-9",0.154878042609772,15.2151519091026,0.704594475950106,0.495434584746603,0.999060679170961,-4.76322791054428,"5650-9","3","SL008205","Protein disulfide-isomerase A6","PDIA6","Q15084","10130","PDIA6","Human","RFU","Protein",2.5,"8424.55"
"5631","5651-50",0.0385832346641539,6.57262083327821,0.368574554315728,0.71930800298506,0.999060679170961,-4.84388444524102,"5651-50","3","SL012488","Putative pregnancy-specific beta-1-glycoprotein 7","PSG7","Q13046","5676","PSG7","Human","RFU","Protein",2.5,"141.4"
"5632","5653-23",0.0964264287425634,6.43543372059409,0.774732756200339,0.454521930409375,0.999060679170961,-4.74074344646664,"5653-23","3","SL017074","Probable inactive serine protease 37","PRS37","A4D1T9","136242","PRSS37","Human","RFU","Protein",2.5,"153.5"
"5633","5654-70",0.373247506442688,11.5186949293201,1.12306301672685,0.284877441678258,0.999060679170961,-4.60451621715903,"5654-70","3","SL017091","Protein disulfide-isomerase TMX3","TMX3","Q96JJ7","54495","TMX3","Human","RFU","Protein",2.5,"4184.1"
"5634","5656-53",-0.107133308660287,7.59250488398862,-0.699351299548117,0.498580954991735,0.999060679170961,-4.76483505684688,"5656-53","3","SL012424","Poly(U)-specific endoribonuclease","PP11","P21128","8909","ENDOU","Human","RFU","Protein",2.5,"180.2"
"5635","5657-28",0.0209046984794377,6.50927022976877,0.196896098362552,0.847431758329139,0.999060679170961,-4.86629144497901,"5657-28","3","SL009528","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A","Q11201","6482","ST3GAL1","Human","RFU","Protein",2.5,"299.15"
"5636","5658-64",0.0532840961580385,7.54022302703428,0.492820349462928,0.631646358546082,0.999060679170961,-4.81952887051552,"5658-64","3","SL003991","Coagulation factor XIII B chain","coagulation factor XIII B","P05160","2165","F13B","Human","RFU","Protein",2.5,"58898.45"
"5637","5659-11",0.0874697296061413,7.34263411245496,0.760099744281616,0.462875097566876,0.999060679170961,-4.74558384454348,"5659-11","3","SL004188","Pro-Thyrotropin-releasing hormone","TRH","P20396","7200","TRH","Human","RFU","Protein",2.5,"229.35"
"5638","5660-51",-1.16681221382339,12.6943555419658,-3.32381646788317,0.00661660784435041,0.999060679170961,-3.41318309428844,"5660-51","3","SL003672","Extracellular superoxide dismutase [Cu-Zn]","SOD3","P08294","6649","SOD3","Human","RFU","Protein",2.5,"21223.8"
"5639","5661-15",0.195081722371324,7.87714562725825,0.826701300577897,0.425645795875134,0.999060679170961,-4.72293334239008,"5661-15","3","SL001715","Interleukin-18","IL-18","Q14116","3606","IL18","Human","RFU","Protein",2.5,"366.15"
"5640","5663-18",0.107554616859547,7.41106930659208,0.959347114109049,0.357610140971431,0.999060679170961,-4.67329813952232,"5663-18","3","SL007105","Platelet factor 4 variant","PF4V","P10720","5197","PF4V1","Human","RFU","Protein",2.5,"220.15"
"5641","5664-57",0.106419018092952,6.91983571452045,1.00691370559333,0.335207426246693,0.999060679170961,-4.654124836311,"5664-57","3","SL012682","Beta-defensin 106","D106A","Q8N104","245909","DEFB106A","Human","RFU","Protein",2.5,"203.2"
"5642","5666-64",0.0678407960953562,7.43139352398789,0.664951998711471,0.519521033996422,0.999060679170961,-4.77511915747815,"5666-64","3","SL000145","Interleukin-1 receptor type 2","IL-1 sRII","P27930","7850","IL1R2","Human","RFU","Protein",2.5,"234.2"
"5643","5667-3",0.119132438736596,8.44917851865336,1.0231090976774,0.327819015312145,0.999060679170961,-4.64744039176462,"5667-3","3","SL012491","Semaphorin-3B","SEM3B","Q13214","7869","SEMA3B","Human","RFU","Protein",2.5,"409.5"
"5644","5668-49",0.0549534342135276,6.73516087585525,0.461014439823086,0.653600150203108,0.999060679170961,-4.82639628315923,"5668-49","3","SL012732","Anterior gradient protein 3","AGR3","Q8TD06","155465","AGR3","Human","RFU","Protein",2.5,"334.75"
"5645","5669-26",0.0177141453882843,10.0017506100693,0.0659433194182173,0.948583824480333,0.999060679170961,-4.87430900454976,"5669-26","3","SL012554","Signal-regulatory protein beta-2","SIRB2","Q5JXA9","284759","SIRPB2","Human","RFU","Protein",2.5,"235.55"
"5646","5671-1",0.092386873562468,8.19534903908921,0.869790426907217,0.402647430320858,0.999060679170961,-4.70745189422202,"5671-1","3","SL000353","Chymotrypsinogen B","Chymotrypsin","P17538","1504","CTRB1","Human","RFU","Protein",2.5,"330.85"
"5647","5675-6",0.901372654775989,8.07522211544387,1.56188580799312,0.146074321942007,0.999060679170961,-4.38827805373632,"5675-6","3","SL003198","Tenascin","Tenascin","P24821","3371","TNC","Human","RFU","Protein",2.5,"9095.25"
"5648","5676-54",0.0814550207309406,6.67356511885463,0.740679741092387,0.474110254892684,0.999060679170961,-4.75188699003918,"5676-54","3","SL012436","Agouti-signaling protein","ASIP","P42127","434","ASIP","Human","RFU","Protein",2.5,"200.05"
"5649","5677-15",0.0837426290028001,7.50140638037638,0.832119322855402,0.422706744147152,0.999060679170961,-4.72102180806947,"5677-15","3","SL017102","Uncharacterized protein C2orf66","CB066","Q6UXQ4","401027","C2orf66","Human","RFU","Protein",2.5,"353.6"
"5650","5679-16",0.114816544802547,7.48068757399589,1.05858823308983,0.312055380231743,0.999060679170961,-4.6325276585379,"5679-16","3","SL004534","Beta-defensin 103","HBD-3","P81534","414325","DEFB103A","Human","RFU","Protein",2.5,"233.9"
"5651","5680-54",0.00816786631291677,6.89944926291503,0.0475136741466873,0.962939411060035,0.999060679170961,-4.87479731285521,"5680-54","3","SL012845","Odorant-binding protein 2b","OBP2B","Q9NPH6","29989","OBP2B","Human","RFU","Protein",2.5,"218.45"
"5652","5682-13",-0.231886315888623,11.2790025840064,-1.30940378400874,0.216588640700965,0.999060679170961,-4.51758495360871,"5682-13","3","SL006589","Vasorin","VASN","Q6EMK4","114990","VASN","Human","RFU","Protein",2.5,"113802.0"
